Date/Time,Badge Number,Reading
2022-05-09 08:00:00,W-51061778,70357.57
2022-05-09 08:00:00,W-51039756,695149.23
2022-05-09 08:00:00,W-51048829,91993.91
2022-05-09 08:00:00,W-51065887,375532.09
2022-05-09 08:00:00,W-51068751,346180.83
2022-05-09 08:00:00,W-51049489,212705.12
2022-05-09 08:00:00,W-51066475,196455.23
2022-05-09 08:00:00,W-51121414,126456.55
2022-05-09 08:00:00,W-51039054,309919.06
2022-05-09 08:00:00,W-51049049,73742.76
2022-05-09 08:00:00,W-51046952,71603.73
2022-05-09 08:00:00,W-51049303,260033.48
2022-05-09 08:00:00,W-51101710,379039.57
2022-05-09 08:00:00,W-51128520,18479.17
2022-05-09 08:00:00,W-51047116,163792.22
2022-05-09 08:00:00,W-51089111,83054.61
2022-05-09 08:00:00,W-51057120,383545.6
2022-05-09 08:00:00,W-51065428,142165.87
2022-05-09 08:00:00,W-51055564,138877.22
2022-05-09 08:00:00,W-51058088,167598.03
2022-05-09 08:00:00,W-51039085,262631.02
2022-05-09 08:00:00,W-51059954,137189.64
2022-05-09 08:00:00,W-51038520,160722.99
2022-05-09 08:00:00,W-51124122,179540.42
2022-05-09 08:00:00,W-51104108,263051.26
2022-05-09 08:00:00,W-51127535,427117.87
2022-05-09 08:00:00,W-51049939,408816.25
2022-05-09 08:00:00,W-51063519,320650.82
2022-05-09 08:00:00,W-51049683,336186.12
2022-05-09 08:00:00,W-51089402,227393.04
2022-05-09 08:00:00,W-51045011,188031.24
2022-05-09 08:00:00,W-51056270,34572.3
2022-05-09 08:00:00,W-84183384,153274.44
2022-05-09 08:00:00,W-51060632,167156.76
2022-05-09 08:00:00,W-51032651,59485.95
2022-05-09 08:00:00,W-51033755,864608.48
2022-05-09 08:00:00,W-51065816,317685.75
2022-05-09 08:00:00,W-51050714,97422.85
2022-05-09 08:00:00,W-51128214,89488.47
2022-05-09 08:00:00,W-51065158,9999999.98
2022-05-09 08:00:00,W-51064369,202144.4
2022-05-09 08:00:00,W-51067676,122240.29
2022-05-09 08:00:00,W-51046849,372238.4
2022-05-09 08:00:00,W-51089084,171385.03
2022-05-09 08:00:00,W-51045763,400361.95
2022-05-09 08:00:00,W-51040799,163919.93
2022-05-09 08:00:00,W-84181089,161804.39
2022-05-09 08:00:00,W-51043928,5478.81
2022-05-09 08:00:00,W-51043800,84701.56
2022-05-09 08:00:00,W-51035536,174138.56
2022-05-09 08:00:00,W-51037732,246784.94
2022-05-09 08:00:00,W-51077917,324882.44
2022-05-09 08:00:00,W-51108985,425569.46
2022-05-09 08:00:00,W-51109831,443773.13
2022-05-09 08:00:00,W-51114205,83994.21
2022-05-09 08:00:00,W-51128305,114999.2
2022-05-09 08:00:00,W-51081544,291080.62
2022-05-09 08:00:00,W-51112744,138867.9
2022-05-09 08:00:00,W-51109713,125660.76
2022-05-09 08:00:00,W-51107094,325936.18
2022-05-09 08:00:00,W-51107123,138257.18
2022-05-09 08:00:00,W-51134852,160102.97
2022-05-09 08:00:00,W-51134865,251416.01
2022-05-09 08:00:00,W-51080777,38676.15
2022-05-09 08:00:00,W-51079293,137880.91
2022-05-09 08:00:00,W-51108125,104308.51
2022-05-09 08:00:00,W-51109797,453266.08
2022-05-09 08:00:00,W-51134300,180098.29
2022-05-09 08:00:00,W-51133987,41658.55
2022-05-09 08:00:00,W-51133269,83711.7
2022-05-09 08:00:00,W-51113576,311209.87
2022-05-09 08:00:00,W-51104971,167988.45
2022-05-09 08:00:00,W-51101370,193119.61
2022-05-09 08:00:00,W-51107824,173149.52
2022-05-09 08:00:00,W-51128587,280092.57
2022-05-09 08:00:00,W-51102460,394411.08
2022-05-09 08:00:00,W-51134516,126785.18
2022-05-09 08:00:00,W-51134863,121619.88
2022-05-09 08:00:00,W-51084628,33878.16
2022-05-09 08:00:00,W-51075282,55533.49
2022-05-09 08:00:00,W-51074849,2417052.8
2022-05-09 08:00:00,W-51109707,158805.11
2022-05-09 08:00:00,W-51107171,106020.27
2022-05-09 08:00:00,W-51110276,257773.71
2022-05-09 08:00:00,W-51110261,63960.21
2022-05-09 08:00:00,W-51106827,90842.48
2022-05-09 08:00:00,W-51106200,113228.83
2022-05-09 08:00:00,W-51102614,88903.45
2022-05-09 08:00:00,W-51075864,96443.76
2022-05-09 08:00:00,W-51081137,95411.11
2022-05-09 08:00:00,W-51112796,41794.13
2022-05-09 08:00:00,W-51118247,227427.0
2022-05-09 08:00:00,W-51107423,34307.14
2022-05-09 08:00:00,W-51101101,566144.95
2022-05-09 08:00:00,W-51079463,180686.19
2022-05-09 08:00:00,W-51078964,149242.47
2022-05-09 08:00:00,W-51050587,137312.55
2022-05-09 08:00:00,W-51074102,234662.35
2022-05-09 08:00:00,W-51073199,174283.86
2022-05-09 08:00:00,W-51062786,171338.14
2022-05-09 08:00:00,W-51052106,139933.43
2022-05-09 08:00:00,W-51061955,112250.49
2022-05-09 08:00:00,W-51077703,64810.41
2022-05-09 08:00:00,W-51073584,116155.04
2022-05-09 08:00:00,W-51116416,317294.67
2022-05-09 08:00:00,W-51058772,370412.64
2022-05-09 08:00:00,W-51051298,258048.65
2022-05-09 08:00:00,W-51052557,93691.02
2022-05-09 08:00:00,W-51080134,70924.04
2022-05-09 08:00:00,W-51082873,119062.1
2022-05-09 08:00:00,W-51059355,222096.66
2022-05-09 08:00:00,W-51103920,160048.95
2022-05-09 08:00:00,W-51048526,192046.38
2022-05-09 08:00:00,W-51120179,156133.33
2022-05-09 08:00:00,W-51049817,284042.52
2022-05-09 08:00:00,W-51050565,247978.23
2022-05-09 08:00:00,W-51125482,278692.5
2022-05-09 08:00:00,W-51037917,120634.56
2022-05-09 08:00:00,W-51128540,265050.09
2022-05-09 08:00:00,W-51063236,153140.91
2022-05-09 08:00:00,W-51041477,181990.87
2022-05-09 08:00:00,W-51041258,46827.18
2022-05-09 08:00:00,W-51041008,215761.73
2022-05-09 08:00:00,W-51034813,299867.88
2022-05-09 08:00:00,W-51033745,101318.17
2022-05-09 08:00:00,W-51036131,58917.57
2022-05-09 08:00:00,W-51032997,275862.87
2022-05-09 08:00:00,W-51034994,198042.5
2022-05-09 08:00:00,W-84180575,153955.53
2022-05-09 08:00:00,W-51067610,114472.87
2022-05-09 08:00:00,W-51127378,349010.61
2022-05-09 08:00:00,W-51047277,107338.93
2022-05-09 08:00:00,W-51038551,161227.38
2022-05-09 08:00:00,W-51103520,293709.31
2022-05-09 08:00:00,W-51126111,284891.71
2022-05-09 08:00:00,W-84180838,210667.84
2022-05-09 08:00:00,W-51064583,264649.71
2022-05-09 08:00:00,W-51128175,230817.86
2022-05-09 08:00:00,W-51042522,82779.78
2022-05-09 08:00:00,W-51042865,192968.0
2022-05-09 08:00:00,W-51040018,244038.31
2022-05-09 08:00:00,W-51040696,38838.51
2022-05-09 08:00:00,W-51039984,175853.65
2022-05-09 08:00:00,W-51043216,378978.59
2022-05-09 08:00:00,W-51038079,101279.26
2022-05-09 08:00:00,W-51116754,208961.1
2022-05-09 08:00:00,W-51123888,48582.55
2022-05-09 08:00:00,W-51065519,129120.74
2022-05-09 08:00:00,W-51046545,28573.75
2022-05-09 08:00:00,W-51089289,70406.99
2022-05-09 08:00:00,W-51089031,119515.42
2022-05-09 08:00:00,W-51062598,74242.88
2022-05-09 08:00:00,W-51040676,500851.44
2022-05-09 08:00:00,W-51042512,140558.91
2022-05-09 08:00:00,W-84179470,244275.99
2022-05-09 08:00:00,W-84183287,496794.97
2022-05-09 08:00:00,W-51044003,201037.12
2022-05-09 08:00:00,W-51039433,222203.88
2022-05-09 08:00:00,W-51039908,192224.42
2022-05-09 08:00:00,W-51060132,235338.45
2022-05-09 08:00:00,W-51120133,659026.01
2022-05-09 08:00:00,W-51037564,233698.62
2022-05-09 08:00:00,W-51046039,220970.53
2022-05-09 08:00:00,W-51065886,321754.63
2022-05-09 08:00:00,W-51041401,447838.62
2022-05-09 08:00:00,W-51041131,61565.62
2022-05-09 08:00:00,W-51036016,353123.01
2022-05-09 08:00:00,W-51122431,534120.64
2022-05-09 08:00:00,W-51043150,189533.49
2022-05-09 08:00:00,W-51039473,83234.44
2022-05-09 08:00:00,W-51044884,164882.01
2022-05-09 08:00:00,W-51041034,49777.9
2022-05-09 08:00:00,W-84180828,54685.23
2022-05-09 08:00:00,W-51041368,370599.76
2022-05-09 08:00:00,W-51039822,51679.03
2022-05-09 08:00:00,W-51062445,160799.57
2022-05-09 08:00:00,W-51066625,401283.15
2022-05-09 08:00:00,W-51064189,183798.7
2022-05-09 08:00:00,W-51050649,373359.84
2022-05-09 08:00:00,W-51102811,449762.35
2022-05-09 08:00:00,W-51036838,192076.36
2022-05-09 08:00:00,W-51120431,147849.04
2022-05-09 08:00:00,W-51033110,248875.62
2022-05-09 08:00:00,W-51047181,409713.2
2022-05-09 08:00:00,W-51120085,328546.41
2022-05-09 08:00:00,W-51044310,449247.3
2022-05-09 08:00:00,W-51064119,1942329.98
2022-05-09 08:00:00,W-51050214,123999.48
2022-05-09 08:00:00,W-51069749,496869.13
2022-05-09 08:00:00,W-51037998,225188.58
2022-05-09 08:00:00,W-51041101,175113.66
2022-05-09 08:00:00,W-51048172,103066.14
2022-05-09 08:00:00,W-51047548,26008.57
2022-05-09 08:00:00,W-51059869,219822.72
2022-05-09 08:00:00,W-51060065,202280.22
2022-05-09 08:00:00,W-51061883,240196.45
2022-05-09 08:00:00,W-51069686,67799.56
2022-05-09 08:00:00,W-51049449,216787.91
2022-05-09 08:00:00,W-51121410,164285.41
2022-05-09 08:00:00,W-51120965,172202.46
2022-05-09 08:00:00,W-51127146,199227.62
2022-05-09 08:00:00,W-84181125,17536.74
2022-05-09 08:00:00,W-51064593,65926.69
2022-05-09 08:00:00,W-51049910,887524.7
2022-05-09 08:00:00,W-51105041,185372.32
2022-05-09 08:00:00,W-51105901,366675.15
2022-05-09 08:00:00,W-51125362,208589.21
2022-05-09 08:00:00,W-51125772,69723.67
2022-05-09 08:00:00,W-51133694,273820.01
2022-05-09 08:00:00,W-51121787,268645.07
2022-05-09 08:00:00,W-32530292,7866390.0
2022-05-09 08:00:00,W-51054765,394044.7
2022-05-09 08:00:00,W-51136719,130391.24
2022-05-09 08:00:00,W-51132029,20794.35
2022-05-09 08:00:00,W-51135594,70424.63
2022-05-09 08:00:00,W-37518272,47565520.0
2022-05-09 08:00:00,W-51123449,251981.67
2022-05-09 08:00:00,W-63507570,43748870.0
2022-05-09 08:00:00,W-51116593,192749.29
2022-05-09 08:00:00,W-51073999,107212.03
2022-05-09 08:00:00,W-51081966,50052.82
2022-05-09 08:00:00,W-51112281,165831.72
2022-05-09 08:00:00,W-51106622,91284.23
2022-05-09 08:00:00,W-51061692,204408.09
2022-05-09 08:00:00,W-51078650,189638.85
2022-05-09 08:00:00,W-51074917,68974.17
2022-05-09 08:00:00,W-51062707,199305.52
2022-05-09 08:00:00,W-51074270,269412.05
2022-05-09 08:00:00,W-51052297,111728.99
2022-05-09 08:00:00,W-51059676,152311.49
2022-05-09 08:00:00,W-51050267,59784.9
2022-05-09 08:00:00,W-51055328,249706.06
2022-05-09 08:00:00,W-51054114,133420.69
2022-05-09 08:00:00,W-51053046,168610.46
2022-05-09 08:00:00,W-51059650,149358.39
2022-05-09 08:00:00,W-51051477,168862.08
2022-05-09 08:00:00,W-51058010,261906.15
2022-05-09 08:00:00,W-51033242,48266.84
2022-05-09 08:00:00,W-51099721,303898.13
2022-05-09 08:00:00,W-51052656,89076.08
2022-05-09 08:00:00,W-51052039,158137.41
2022-05-09 08:00:00,W-51055527,240431.4
2022-05-09 08:00:00,W-51036990,24519.22
2022-05-09 08:00:00,W-51055512,134386.71
2022-05-09 08:00:00,W-51041317,257733.93
2022-05-09 08:00:00,W-51072995,100194.2
2022-05-09 08:00:00,W-51070444,5482.52
2022-05-09 08:00:00,W-51071864,115993.69
2022-05-09 08:00:00,W-51068245,184444.47
2022-05-09 08:00:00,W-51052758,300669.15
2022-05-09 08:00:00,W-51067224,240697.62
2022-05-09 08:00:00,W-51073718,6.51
2022-05-09 08:00:00,W-51086252,386047.3
2022-05-09 08:00:00,W-51088121,611662.24
2022-05-09 08:00:00,W-51101216,167938.48
2022-05-09 08:00:00,W-51035393,417423.75
2022-05-09 08:00:00,W-51036241,236754.57
2022-05-09 08:00:00,W-51099017,133642.81
2022-05-09 08:00:00,W-51071361,204938.78
2022-05-09 08:00:00,W-51085694,524767.22
2022-05-09 08:00:00,W-51088117,112987.78
2022-05-09 08:00:00,W-51098593,396213.45
2022-05-09 08:00:00,W-51104428,103427.93
2022-05-09 08:00:00,W-51083295,131112.98
2022-05-09 08:00:00,W-51073150,123490.87
2022-05-09 08:00:00,W-51067387,273868.75
2022-05-09 08:00:00,W-51075114,131050.94
2022-05-09 08:00:00,W-51070845,88811.3
2022-05-09 08:00:00,W-51071308,81089.58
2022-05-09 08:00:00,W-84181237,128114.86
2022-05-09 08:00:00,W-51101799,167309.48
2022-05-09 08:00:00,W-51085516,228785.08
2022-05-09 08:00:00,W-51085287,199679.66
2022-05-09 08:00:00,W-51101950,175732.5
2022-05-09 08:00:00,W-51078315,194397.46
2022-05-09 08:00:00,W-51054493,36612.96
2022-05-09 08:00:00,W-51059068,50386.92
2022-05-09 08:00:00,W-51073668,67220.08
2022-05-09 08:00:00,W-51073770,220002.24
2022-05-09 08:00:00,W-51099826,63156.06
2022-05-09 08:00:00,W-51067390,104256.13
2022-05-09 08:00:00,W-51067347,99258.41
2022-05-09 08:00:00,W-51071434,476931.37
2022-05-09 08:00:00,W-51066428,311088.09
2022-05-09 08:00:00,W-51066080,405568.89
2022-05-09 08:00:00,W-51065504,242900.81
2022-05-09 08:00:00,W-51086834,113887.13
2022-05-09 08:00:00,W-51085487,389346.34
2022-05-09 08:00:00,W-51111099,244681.55
2022-05-09 08:00:00,W-51060200,56028.14
2022-05-09 08:00:00,W-51051856,33508.49
2022-05-09 08:00:00,W-51036471,163876.86
2022-05-09 08:00:00,W-51038514,321737.31
2022-05-09 08:00:00,W-51032726,139530.45
2022-05-09 08:00:00,W-51101528,166421.23
2022-05-09 08:00:00,W-51102655,134906.29
2022-05-09 08:00:00,W-51103403,266331.31
2022-05-09 08:00:00,W-51104265,89623.7
2022-05-09 08:00:00,W-19312844,1077000.0
2022-05-09 08:00:00,W-51056884,367767.9
2022-05-09 08:00:00,W-51056296,26807.7
2022-05-09 08:00:00,W-51116507,225231.58
2022-05-09 08:00:00,W-51100597,40503.4
2022-05-09 08:00:00,W-19427714,5447940.0
2022-05-09 08:00:00,W-51082486,88410.0
2022-05-09 08:00:00,W-51084642,34575.6
2022-05-09 08:00:00,W-51072331,379460.98
2022-05-09 08:00:00,W-51074557,163239.8
2022-05-09 08:00:00,W-51084557,140716.72
2022-05-09 08:00:00,W-51080513,160703.17
2022-05-09 08:00:00,W-51055614,303745.9
2022-05-09 08:00:00,W-51071934,261370.31
2022-05-09 08:00:00,W-51062195,365559.99
2022-05-09 08:00:00,W-51034022,98261.28
2022-05-09 08:00:00,W-51068929,306960.14
2022-05-09 08:00:00,W-51067969,165422.79
2022-05-09 08:00:00,W-51088364,230926.38
2022-05-09 08:00:00,W-51085811,91505.17
2022-05-09 08:00:00,W-51099582,140428.66
2022-05-09 08:00:00,W-51084053,212056.38
2022-05-09 08:00:00,W-51082829,176173.18
2022-05-09 08:00:00,W-51110735,563003.12
2022-05-09 08:00:00,W-51109904,204447.72
2022-05-09 08:00:00,W-51058609,67413.08
2022-05-09 08:00:00,W-51066653,177509.94
2022-05-09 08:00:00,W-51072008,181047.48
2022-05-09 08:00:00,W-51067380,409866.27
2022-05-09 08:00:00,W-51068537,174333.4
2022-05-09 08:00:00,W-51087573,124815.31
2022-05-09 08:00:00,W-51061065,121453.64
2022-05-09 08:00:00,W-51037839,216137.44
2022-05-09 08:00:00,W-51033642,98948.3
2022-05-09 08:00:00,W-51037447,203452.65
2022-05-09 08:00:00,W-51057478,1305.5
2022-05-09 08:00:00,W-51072669,76523.26
2022-05-09 08:00:00,W-51087297,477372.87
2022-05-09 08:00:00,W-51086120,293367.19
2022-05-09 08:00:00,W-51070205,308338.02
2022-05-09 08:00:00,W-51084686,323301.64
2022-05-09 08:00:00,W-51087044,199472.65
2022-05-09 08:00:00,W-51086126,210613.06
2022-05-09 08:00:00,W-51038313,100365.91
2022-05-09 08:00:00,W-51069275,53942.44
2022-05-09 08:00:00,W-51072144,44702.4
2022-05-09 08:00:00,W-51033488,7239.8
2022-05-09 08:00:00,W-51032890,3272.9
2022-05-09 08:00:00,W-51075577,212031.99
2022-05-09 08:00:00,W-51075598,357504.28
2022-05-09 08:00:00,W-51115948,103603.68
2022-05-09 08:00:00,W-51061559,155398.76
2022-05-09 08:00:00,W-51053862,134738.92
2022-05-09 08:00:00,W-51071970,182717.99
2022-05-09 08:00:00,W-51101753,190359.99
2022-05-09 08:00:00,W-51075594,243958.72
2022-05-09 08:00:00,W-51053307,227610.03
2022-05-09 08:00:00,W-51052071,217411.41
2022-05-09 08:00:00,W-51035767,158512.49
2022-05-09 08:00:00,W-51067819,76228.9
2022-05-09 08:00:00,W-51071679,188719.94
2022-05-09 08:00:00,W-51071193,60941.25
2022-05-09 08:00:00,W-51086257,166499.18
2022-05-09 08:00:00,W-51083308,106722.6
2022-05-09 08:00:00,W-51101473,193899.5
2022-05-09 08:00:00,W-51083069,149793.6
2022-05-09 08:00:00,W-51084561,289842.01
2022-05-09 08:00:00,W-51070333,56221.41
2022-05-09 08:00:00,W-84218606,51695.13
2022-05-09 08:00:00,W-51084786,213864.83
2022-05-09 08:00:00,W-51080608,181438.43
2022-05-09 08:00:00,W-51083811,265589.15
2022-05-09 08:00:00,W-51076597,90784.72
2022-05-09 08:00:00,W-51058928,176015.65
2022-05-09 08:00:00,W-51042600,58874.18
2022-05-09 08:00:00,W-51072904,84748.06
2022-05-09 08:00:00,W-51088227,338198.44
2022-05-09 08:00:00,W-51087891,277326.44
2022-05-09 08:00:00,W-51086050,155231.48
2022-05-09 08:00:00,W-51085860,125399.46
2022-05-09 08:00:00,W-51086521,70864.83
2022-05-09 08:00:00,W-51087465,94238.68
2022-05-09 08:00:00,W-51083595,353747.41
2022-05-09 08:00:00,W-51060084,276167.46
2022-05-09 08:00:00,W-51044842,128188.06
2022-05-09 08:00:00,W-51052302,372998.73
2022-05-09 08:00:00,W-51060315,228144.56
2022-05-09 08:00:00,W-51034402,1149158.2
2022-05-09 08:00:00,W-51067227,101638.25
2022-05-09 08:00:00,W-51070855,236669.57
2022-05-09 08:00:00,W-51071192,232060.29
2022-05-09 08:00:00,W-51085245,167963.47
2022-05-09 08:00:00,W-51084956,192720.15
2022-05-09 08:00:00,W-51087916,177004.79
2022-05-09 08:00:00,W-51087722,89945.3
2022-05-09 08:00:00,W-51083457,101597.44
2022-05-09 08:00:00,W-51084176,361039.36
2022-05-09 08:00:00,W-51107929,57799.07
2022-05-09 08:00:00,W-51043855,184573.45
2022-05-09 08:00:00,W-51042590,555098.48
2022-05-09 08:00:00,W-51052328,230551.66
2022-05-09 08:00:00,W-51035203,70395.51
2022-05-09 08:00:00,W-51034103,44601.94
2022-05-09 08:00:00,W-51073404,128111.6
2022-05-09 08:00:00,W-51069142,76660.22
2022-05-09 08:00:00,W-51101346,246219.9
2022-05-09 08:00:00,W-51088327,147420.18
2022-05-09 08:00:00,W-51101314,48973.66
2022-05-09 08:00:00,W-51109013,174816.07
2022-05-09 08:00:00,W-51034303,297915.92
2022-05-09 08:00:00,W-51111942,397590.25
2022-05-09 08:00:00,W-51125848,59737.53
2022-05-09 08:00:00,W-51072374,146915.64
2022-05-09 08:00:00,W-84154087,146056.73
2022-05-09 08:00:00,W-84154077,276539.73
2022-05-09 08:00:00,W-51047668,126196.92
2022-05-09 08:00:00,W-51061587,97874.2
2022-05-09 08:00:00,W-51049688,68389.35
2022-05-09 08:00:00,W-51117087,638073.8
2022-05-09 08:00:00,W-51139335,221224.09
2022-05-09 08:00:00,W-51053562,116697.23
2022-05-09 08:00:00,W-51073998,434962.09
2022-05-09 08:00:00,W-51060537,75969.08
2022-05-09 08:00:00,W-51046720,127735.95
2022-05-09 08:00:00,W-51127960,82589.31
2022-05-09 08:00:00,W-51052794,130725.44
2022-05-09 08:00:00,W-51081337,93703.45
2022-05-09 08:00:00,W-51081957,109305.16
2022-05-09 08:00:00,W-51037798,548308.11
2022-05-09 08:00:00,W-51117169,200191.32
2022-05-09 08:00:00,W-51073636,84502.36
2022-05-09 08:00:00,W-51054486,172885.0
2022-05-09 08:00:00,W-51128836,69728.03
2022-05-09 08:00:00,W-51082796,160780.39
2022-05-09 08:00:00,W-51126430,164073.01
2022-05-09 08:00:00,W-51050002,98987.54
2022-05-09 08:00:00,W-51127258,354916.27
2022-05-09 08:00:00,W-51060589,161046.42
2022-05-09 08:00:00,W-51062943,79841.48
2022-05-09 08:00:00,W-51116471,248202.78
2022-05-09 08:00:00,W-51052410,121986.33
2022-05-09 08:00:00,W-51074524,256710.43
2022-05-09 08:00:00,W-51049508,168183.71
2022-05-09 08:00:00,W-51050990,189883.01
2022-05-09 08:00:00,W-51118041,208952.88
2022-05-09 08:00:00,W-51054677,154603.83
2022-05-09 08:00:00,W-51112107,0.01
2022-05-09 08:00:00,W-51058626,257613.75
2022-05-09 08:00:00,W-51047723,46527.49
2022-05-09 08:00:00,W-51081026,170220.52
2022-05-09 08:00:00,W-51075264,371409.34
2022-05-09 08:00:00,W-51120835,36527.34
2022-05-09 08:00:00,W-51068993,521405.85
2022-05-09 08:00:00,W-51051675,179530.49
2022-05-09 08:00:00,W-51074398,91114.52
2022-05-09 08:00:00,W-51080926,179498.22
2022-05-09 08:00:00,W-51112001,9999999.99
2022-05-09 08:00:00,W-51060385,112751.47
2022-05-09 08:00:00,W-51078268,223607.24
2022-05-09 08:00:00,W-51110951,88749.71
2022-05-09 08:00:00,W-51112229,147771.91
2022-05-09 08:00:00,W-51121263,259145.18
2022-05-09 08:00:00,W-51035307,326772.71
2022-05-09 08:00:00,W-51036655,53249.27
2022-05-09 08:00:00,W-51038266,60303.15
2022-05-09 08:00:00,W-51078093,110276.09
2022-05-09 08:00:00,W-51078199,247988.14
2022-05-09 08:00:00,W-51117111,114507.61
2022-05-09 08:00:00,W-51050441,0.01
2022-05-09 08:00:00,W-51139200,147678.19
2022-05-09 08:00:00,W-51074702,142404.81
2022-05-09 08:00:00,W-51083059,52240.61
2022-05-09 08:00:00,W-51058724,267055.52
2022-05-09 08:00:00,W-51082960,63231.95
2022-05-09 08:00:00,W-51115764,98799.37
2022-05-09 08:00:00,W-51129420,139256.73
2022-05-09 08:00:00,W-51060399,379684.48
2022-05-09 08:00:00,W-51059592,474101.86
2022-05-09 08:00:00,W-51073293,188811.82
2022-05-09 08:00:00,W-51047125,107913.54
2022-05-09 08:00:00,W-51062587,102864.94
2022-05-09 08:00:00,W-51110840,61385.61
2022-05-09 08:00:00,W-51079228,66792.7
2022-05-09 08:00:00,W-51050528,116699.8
2022-05-09 08:00:00,W-51081652,34272.43
2022-05-09 08:00:00,W-51074265,261149.9
2022-05-09 08:00:00,W-51079476,6749.47
2022-05-09 08:00:00,W-51058499,145654.84
2022-05-09 08:00:00,W-51060514,506477.25
2022-05-09 08:00:00,W-51079235,248766.77
2022-05-09 08:00:00,W-51073567,195896.4
2022-05-09 08:00:00,W-51051409,105733.67
2022-05-09 08:00:00,W-84152766,211340.23
2022-05-09 08:00:00,W-51130490,280609.9
2022-05-09 08:00:00,W-51054004,198645.53
2022-05-09 08:00:00,W-51044899,124044.69
2022-05-09 08:00:00,W-51066728,150952.17
2022-05-09 08:00:00,W-51064586,180900.52
2022-05-09 08:00:00,W-51044388,184884.71
2022-05-09 08:00:00,W-84182783,216658.01
2022-05-09 08:00:00,W-51046749,175422.74
2022-05-09 08:00:00,W-51067451,276030.91
2022-05-09 08:00:00,W-51033720,96204.81
2022-05-09 08:00:00,W-51123616,69894.28
2022-05-09 08:00:00,W-51046015,145217.74
2022-05-09 08:00:00,W-51123917,783313.58
2022-05-09 08:00:00,W-51119961,211410.21
2022-05-09 08:00:00,W-51103601,51723.11
2022-05-09 08:00:00,W-84183044,9683.59
2022-05-09 08:00:00,W-51065574,152355.05
2022-05-09 08:00:00,W-51037497,91365.8
2022-05-09 08:00:00,W-51039055,243634.62
2022-05-09 08:00:00,W-51060837,131486.67
2022-05-09 08:00:00,W-51045099,284404.05
2022-05-09 08:00:00,W-51039542,481079.93
2022-05-09 08:00:00,W-51120897,187536.5
2022-05-09 08:00:00,W-51047485,163101.15
2022-05-09 08:00:00,W-51066700,111020.33
2022-05-09 08:00:00,W-51045268,65854.69
2022-05-09 08:00:00,W-51063249,661230.92
2022-05-09 08:00:00,W-51063743,277114.34
2022-05-09 08:00:00,W-51041376,110136.65
2022-05-09 08:00:00,W-51061295,210563.67
2022-05-09 08:00:00,W-51068405,566122.94
2022-05-09 08:00:00,W-51033840,138227.22
2022-05-09 08:00:00,W-51066333,177267.83
2022-05-09 08:00:00,W-51125546,147075.09
2022-05-09 08:00:00,W-51038837,157931.49
2022-05-09 08:00:00,W-51065105,115268.83
2022-05-09 08:00:00,W-51122675,339111.83
2022-05-09 08:00:00,W-51121595,298352.8
2022-05-09 08:00:00,W-51035154,218829.91
2022-05-09 08:00:00,W-51065466,200315.85
2022-05-09 08:00:00,W-51046747,65533.32
2022-05-09 08:00:00,W-51040619,178279.47
2022-05-09 08:00:00,W-51041144,470445.53
2022-05-09 08:00:00,W-51043556,165331.55
2022-05-09 08:00:00,W-51040599,173219.58
2022-05-09 08:00:00,W-51062402,176017.68
2022-05-09 08:00:00,W-51060055,156266.14
2022-05-09 08:00:00,W-51059247,97920.42
2022-05-09 08:00:00,W-51065973,212722.06
2022-05-09 08:00:00,W-51061969,77218.6
2022-05-09 08:00:00,W-51065603,95127.03
2022-05-09 08:00:00,W-51067066,22471.49
2022-05-09 08:00:00,W-51064126,55716.8
2022-05-09 08:00:00,W-51047920,1079.12
2022-05-09 08:00:00,W-51123582,257144.74
2022-05-09 08:00:00,W-51068012,501932.95
2022-05-09 08:00:00,W-51065619,181480.49
2022-05-09 08:00:00,W-51123612,173143.52
2022-05-09 08:00:00,W-51049964,86690.5
2022-05-09 08:00:00,W-51100334,599680.63
2022-05-09 08:00:00,W-51080442,5452.6
2022-05-09 08:00:00,W-51037722,63403.73
2022-05-09 08:00:00,W-51053136,9999999.3
2022-05-09 08:00:00,W-51139783,171098.58
2022-05-09 08:00:00,W-51072147,269254.98
2022-05-09 08:00:00,W-51130526,40654.39
2022-05-09 08:00:00,W-51068348,232672.99
2022-05-09 08:00:00,W-84152719,329995.05
2022-05-09 08:00:00,W-84153190,195461.74
2022-05-09 08:00:00,W-51074792,95003.13
2022-05-09 08:00:00,W-51109932,102043.53
2022-05-09 08:00:00,W-51074359,23062.69
2022-05-09 08:00:00,W-51048842,77177.96
2022-05-09 08:00:00,W-51059798,56647.97
2022-05-09 08:00:00,W-51058822,99142.34
2022-05-09 08:00:00,W-51070701,148631.82
2022-05-09 08:00:00,W-51080141,305797.81
2022-05-09 08:00:00,W-51116250,154297.33
2022-05-09 08:00:00,W-51117504,136198.11
2022-05-09 08:00:00,W-84154315,229238.17
2022-05-09 08:00:00,W-51048261,72406.41
2022-05-09 08:00:00,W-51070501,126653.29
2022-05-09 08:00:00,W-51043609,161998.16
2022-05-09 08:00:00,W-51063709,122855.67
2022-05-09 08:00:00,W-51053510,132365.95
2022-05-09 08:00:00,W-51055075,152579.49
2022-05-09 08:00:00,W-51072875,177633.33
2022-05-09 08:00:00,W-84152653,185641.56
2022-05-09 08:00:00,W-51060287,403554.17
2022-05-09 08:00:00,W-51048894,72033.77
2022-05-09 08:00:00,W-51082698,95109.91
